title,budget,gross,mpaa,running_time,genre,year
Don Juan DeMarco,25000000,68792531.0,PG-13,"97.0,",Comedy,1994
Exotica,0,4221036.0,R,"103.0,",Drama,1994
Clifford,19000000,7408745.0,PG,"90.0,",Comedy,1994
Thumbelina,28000000,11373501.0,G,"86.0,",Animation,1994
Double Dragon,7850000,2341309.0,PG-13,"96.0,",Action,1994
Death and the Maiden,12000000,3103716.0,R,"103.0,",Drama,1994
PCU,8000000,4330020.0,PG-13,"79.0,",Comedy,1994
The Postman,3000000,21898920.0,PG,"108.0,",Biography,1994
8 Seconds,7000000,19623396.0,PG-13,"105.0,",Biography,1994
The Madness of King George,65897768,15238689.0,PG-13,"110.0,",Biography,1994
Of Love and Shadows,0,1181182.0,R,"103.0,",Drama,1994
Nobody's Fool,20000000,39491975.0,R,"110.0,",Comedy,1994
Wagons East,0,4412297.0,PG-13,"107.0,",Adventure,1994
The Secret of Roan Inish,3000000,6159269.0,PG,"103.0,",Drama,1994
Above the Rim,3500000,16192320.0,R,"96.0,",Crime,1994
Greedy,0,13137484.0,PG-13,"113.0,",Comedy,1994
With Honors,0,20016254.0,PG-13,"101.0,",Comedy,1994
Police Academy: Mission to Moscow,6200000,126247.0,PG,"83.0,",Comedy,1994
Little Big League,0,12267790.0,PG,"119.0,",Comedy,1994
On Deadly Ground,50000000,38590458.0,R,"101.0,",Action,1994
Ready to Wear,18000000,11300653.0,R,"133.0,",Comedy,1994
Bullets Over Broadway,20000000,13383747.0,R,"98.0,",Comedy,1994
Queen Margot,0,1318578.0,R,"159.0,",Biography,1994
Crooklyn,14000000,13642861.0,PG-13,"115.0,",Comedy,1994
Spanking the Monkey,200000,1359736.0,Unrated,"100.0,",Comedy,1994
The Legend of Drunken Master,10000000,11555430.0,R,"102.0,",Action,1994
Intersection,45000000,21355893.0,R,"98.0,",Drama,1994
Sister My Sister,0,217881.0,R,"86.0,",Drama,1994
Miracle on 34th Street,0,46264384.0,PG,"114.0,",Family,1994
The Swan Princess,45000000,9771658.0,G,"90.0,",Animation,1994
Threesome,0,14815317.0,R,"93.0,",Comedy,1994
The War,0,16928556.0,PG-13,"126.0,",Drama,1994
The Chase,0,7924955.0,PG-13,"94.0,",Action,1994
Milk Money,0,18137661.0,PG-13,"110.0,",Comedy,1994
Renaissance Man,40000000,24332324.0,PG-13,"128.0,",Comedy,1994
S.F.W.,0,63513.0,R,"96.0,",Comedy,1994
Jason's Lyric,7000000,20851521.0,R,119.0,Crime,1994
Immortal Beloved,0,9914409.0,R,"121.0,",Biography,1994
Eat Drink Man Woman,0,7294403.0,Not Rated,"124.0,",Comedy,1994
Blue Chips,0,23070663.0,PG-13,"108.0,",Drama,1994
The Cowboy Way,35000000,20280016.0,PG-13,"102.0,",Action,1994
No Escape,20000000,15339030.0,R,"118.0,",Action,1994
The Road to Wellville,25000000,6562513.0,R,"118.0,",Comedy,1994
Andre,0,16820893.0,PG,"94.0,",Adventure,1994
Highlander: The Final Dimension,26000000,12303080.0,PG-13,"99.0,",Action,1994
Cemetery Man,4000000,253986.0,R,"105.0,",Comedy,1994
Death Machine,0,3129045.0,R,"120.0,",Action,1994
Ashes of Time,0,1977198.0,R,"100.0,",Action,1994
Brainscan,0,4352094.0,R,"96.0,",Comedy,1994
Cabin Boy,9000000,3662459.0,PG-13,"80.0,",Adventure,1994
Guarding Tess,20000000,27058304.0,PG-13,"96.0,",Comedy,1994
Black Beauty,0,4630377.0,G,"88.0,",Adventure,1994
Iron Will,0,21006361.0,PG,"108.0,",Adventure,1994
Drop Zone,45000000,28735315.0,R,"101.0,",Action,1994
To Live,0,2332728.0,Not Rated,"133.0,",Drama,1994
In the Army Now,0,28881266.0,PG,"91.0,",Comedy,1994
Trapped in Paradise,0,6017509.0,PG-13,"111.0,",Adventure,1994
Death Wish: The Face of Death,5000000,1702394.0,R,"95.0,",Action,1994
City Slickers II: the Legend of Curly's Gold,40000000,43622150.0,PG-13,"116.0,",Comedy,1994
"Corrina, Corrina",0,20164171.0,PG,"115.0,",Comedy,1994
The Ref,11000000,11439193.0,R,"96.0,",Comedy,1994
I.Q.,25000000,26381221.0,PG,"100.0,",Comedy,1994
3 Ninjas Kick Back,20000000,11798854.0,PG,"93.0,",Action,1994
It's Pat: the Movie,0,60822.0,PG-13,"77.0,",Comedy,1994
The Favor,13000000,3134381.0,R,"97.0,",Comedy,1994
The Paper,6000000,48424341.0,R,"112.0,",Comedy,1994
Terminal Velocity,50000000,16487349.0,PG-13,"102.0,",Action,1994
China Moon,15000000,3038499.0,R,"99.0,",Crime,1994
Cops and Robbersons,0,11391093.0,PG,"93.0,",Comedy,1994
Little Odessa,2300000,1095885.0,R,"98.0,",Crime,1994
Lassie,0,9979683.0,PG,"94.0,",Family,1994
Monkey Trouble,0,16453258.0,PG,"96.0,",Adventure,1994
Fresh,3500000,8094616.0,R,"114.0,",Crime,1994
The Puppet Masters,0,8647042.0,R,"109.0,",Horror,1994
The Scout,0,2694234.0,PG-13,"101.0,",Comedy,1994
Backbeat,0,2392589.0,R,"100.0,",Biography,1994
Leprechaun 2,2000000,2260622.0,R,"85.0,",Comedy,1994
Love Affair,60000000,18272894.0,PG-13,"108.0,",Comedy,1994
Mixed Nuts,15000000,6821850.0,PG-13,"97.0,",Comedy,1994
Silent Fall,30000000,3180674.0,R,"101.0,",Drama,1994
House Party 3,0,19281235.0,R,100.0,Comedy,1994
The Air Up There,17080000,21011318.0,PG,"107.0,",Comedy,1994
Sleep with Me,0,200151.0,R,"86.0,",Comedy,1994
Princess Caraboo,0,3062530.0,PG,"97.0,",Comedy,1994
A Low Down Dirty Shame,10000000,29392418.0,R,"108.0,",Action,1994
Lightning Jack,0,16821273.0,PG-13,"98.0,",Comedy,1994
A Pure Formality,0,190749.0,PG-13,"108.0,",Crime,1994
Swimming with Sharks,700000,382928.0,R,"93.0,",Comedy,1994
I Love Trouble,45000000,30806194.0,PG,"123.0,",Action,1994
A Troll in Central Park,0,71368.0,G,"76.0,",Animation,1994
Blankman,30000000,7941977.0,PG-13,"92.0,",Action,1994
Trading Mom,0,319123.0,PG,"82.0,",Comedy,1994
A Simple Twist of Fate,0,3430583.0,PG-13,"106.0,",Comedy,1994
Farinelli,0,1600226.0,R,"111.0,",Biography,1994
Priest,0,4165845.0,R,"98.0,",Drama,1994
Mrs. Parker and the Vicious Circle,7000000,2144667.0,R,"125.0,",Biography,1994
Barcelona,3200000,7266973.0,PG-13,"101.0,",Comedy,1994
Pred dozhdot,1900000,763847.0,Not Rated,"113.0,",Drama,1994
Burnt by the Sun,2800000,2313461.0,R,"135.0,",Drama,1994
War of the Buttons,0,12712.0,PG,"94.0,",Adventure,1994
There Goes My Baby,10500000,123509.0,R,"99.0,",Comedy,1994
The Sum of Us,0,766464.0,R,"100.0,",Comedy,1994
Radioland Murders,15000000,1316865.0,PG,"108.0,",Comedy,1994
The Inkwell,0,8880705.0,R,"110.0,",Comedy,1994
Being Human,40000000,1519366.0,PG-13,"122.0,",Comedy,1994
Jimmy Hollywood,30000000,3783003.0,R,"112.0,",Crime,1994
Holy Matrimony,0,713234.0,PG-13,"93.0,",Comedy,1994
Tom & Viv,0,538534.0,PG-13,"115.0,",Biography,1994
Squanto: A Warrior's Tale,19200000,3342223.0,PG,"102.0,",Adventure,1994
My Summer Story,15000000,70936.0,PG,"85.0,",Comedy,1994
Getting Even with Dad,30000000,18869594.0,PG,"109.0,",Comedy,1994
River of Grass,0,11553.0,Not Rated,"76.0,",Drama,1994
Rapa Nui,20000000,305070.0,R,"107.0,",Action,1994
The Browning Version,0,487391.0,R,"97.0,",Drama,1994
Cobb,0,1007583.0,R,"128.0,",Biography,1994
Heat,60000000,187436818.0,R,"170.0,",Crime,1995
Clueless,12000000,56631572.0,PG-13,"97.0,",Comedy,1995
Se7en,33000000,327333559.0,R,"127.0,",Crime,1995
Braveheart,72000000,213216216.0,R,"178.0,",Biography,1995
Apollo 13,52000000,355237933.0,PG,"140.0,",Adventure,1995
The Usual Suspects,6000000,23341568.0,R,"106.0,",Crime,1995
Jumanji,65000000,262821940.0,PG,"104.0,",Adventure,1995
Casino,52000000,116112375.0,R,"178.0,",Crime,1995
Congo,50000000,152022101.0,PG-13,"109.0,",Action,1995
Batman Forever,100000000,336567158.0,PG-13,"121.0,",Action,1995
Kids,1500000,7412216.0,NC-17,"91.0,",Drama,1995
Toy Story,30000000,394436586.0,G,"81.0,",Animation,1995
Desperado,7000000,25405445.0,R,"104.0,",Action,1995
Die Hard with a Vengeance,90000000,366101666.0,R,"128.0,",Action,1995
Mortal Kombat,18000000,122195920.0,PG-13,"101.0,",Action,1995
Mallrats,8000000,2122561.0,R,"94.0,",Comedy,1995
12 Monkeys,29000001,168839459.0,R,"129.0,",Mystery,1995
Leaving Las Vegas,3600000,32029928.0,R,"111.0,",Drama,1995
Showgirls,45000000,20358624.0,NC-17,"128.0,",Drama,1995
Before Sunrise,2500000,5987386.0,R,"101.0,",Drama,1995
Friday,3500000,28215918.0,R,"91.0,",Comedy,1995
Sense and Sensibility,16000000,134582776.0,PG,"136.0,",Drama,1995
Waterworld,175000000,264218220.0,PG-13,"135.0,",Action,1995
The Basketball Diaries,2000000,2402438.0,R,"102.0,",Biography,1995
Bad Boys,19000000,141407024.0,R,"119.0,",Action,1995
Billy Madison,10000000,26488734.0,PG-13,"89.0,",Comedy,1995
Mighty Morphin Power Rangers: The Movie,20000000,66433194.0,PG,"95.0,",Action,1995
GoldenEye,60000000,352194034.0,PG-13,"130.0,",Action,1995
Species,35000000,113374103.0,R,"108.0,",Action,1995
Outbreak,50000000,189859560.0,R,"127.0,",Action,1995
Four Rooms,4000000,4257354.0,R,"98.0,",Comedy,1995
Empire Records,0,273188.0,PG-13,"90.0,",Comedy,1995
The Quick and the Dead,32000000,18636537.0,R,"107.0,",Action,1995
Hackers,20000000,7563728.0,PG-13,"105.0,",Comedy,1995
La Haine,0,302606.0,Not Rated,"98.0,",Crime,1995
Casper,50000000,287928194.0,PG,"100.0,",Comedy,1995
"To Wong Foo Thanks for Everything, Julie Newmar",0,47774193.0,PG-13,"109.0,",Comedy,1995
Heavyweights,0,17689177.0,PG,"100.0,",Comedy,1995
Tank Girl,25000000,4064495.0,R,"104.0,",Action,1995
Now and Then,0,37591674.0,PG-13,"100.0,",Comedy,1995
Pocahontas,55000000,346079773.0,G,"81.0,",Animation,1995
A Goofy Movie,18000000,35348597.0,G,"78.0,",Animation,1995
Dangerous Minds,23000000,179519401.0,R,"99.0,",Biography,1995
Crimson Tide,53000000,157387195.0,R,"116.0,",Action,1995
To Die For,20000000,21284514.0,R,"106.0,",Comedy,1995
Sabrina,58000000,53672080.0,PG,"127.0,",Comedy,1995
Ghost in the Shell,0,516540.0,TV-MA,"83.0,",Animation,1995
While You Were Sleeping,17000000,182057016.0,PG,"103.0,",Comedy,1995
Get Shorty,30250000,115101622.0,R,"105.0,",Comedy,1995
Tommy Boy,0,32679899.0,PG-13,"97.0,",Adventure,1995
Babe,30000000,254134910.0,G,"91.0,",Comedy,1995
Dead Man Walking,11000000,39363635.0,R,"122.0,",Crime,1995
The Brady Bunch Movie,12000000,46576136.0,PG-13,"90.0,",Comedy,1995
Johnny Mnemonic,26000000,19075720.0,R,"96.0,",Action,1995
Just Cause,0,36853222.0,R,"102.0,",Action,1995
The Bridges of Madison County,24000000,182016617.0,PG-13,"135.0,",Drama,1995
Strange Days,42000000,7959291.0,R,"145.0,",Action,1995
Cutthroat Island,98000000,10017322.0,PG-13,"124.0,",Action,1995
Judge Dredd,90000000,113493481.0,R,"96.0,",Action,1995
The City of Lost Children,18000000,1781465.0,R,"112.0,",Fantasy,1995
Copycat,20000000,32051917.0,R,"123.0,",Drama,1995
Major Payne,0,30112050.0,PG-13,"95.0,",Adventure,1995
Powder,9500000,30862156.0,PG-13,"111.0,",Drama,1995
A Little Princess,17000000,10015449.0,G,"97.0,",Drama,1995
The American President,62000000,107879496.0,PG-13,"114.0,",Comedy,1995
Under Siege 2: Dark Territory,60000000,104324083.0,R,"100.0,",Action,1995
Higher Learning,0,38290723.0,R,"127.0,",Crime,1995
Mr. Holland's Opus,23000000,106269971.0,PG,"143.0,",Drama,1995
The Prophecy,8000000,16115878.0,R,"98.0,",Action,1995
Dead Man,9000000,1037847.0,R,"121.0,",Adventure,1995
Ace Ventura: When Nature Calls,30000000,212385533.0,PG-13,"90.0,",Adventure,1995
Dolores Claiborne,0,24361867.0,R,"132.0,",Crime,1995
First Knight,55000000,127600435.0,PG-13,"134.0,",Action,1995
Jade,50000000,9851610.0,R,"95.0,",Crime,1995
The Big Green,12000000,17736619.0,PG,"100.0,",Comedy,1995
Virtuosity,30000000,24047675.0,R,"106.0,",Action,1995
Halloween: The Curse of Michael Myers,5000000,15116634.0,R,"87.0,",Horror,1995
Father of the Bride Part II,30000000,76594107.0,PG,"106.0,",Comedy,1995
Assassins,50000000,30303072.0,R,"132.0,",Action,1995
French Kiss,0,101982854.0,PG-13,"111.0,",Comedy,1995
A Walk in the Clouds,20000000,50008143.0,PG-13,"102.0,",Drama,1995
It Takes Two,0,19474589.0,PG,"101.0,",Comedy,1995
Rob Roy,28000000,31596911.0,R,"139.0,",Adventure,1995
Dead Presidents,10000000,24147179.0,R,"119.0,",Action,1995
The Baby-Sitters Club,6500000,9685976.0,PG,"94.0,",Comedy,1995
Waiting to Exhale,16000000,81452156.0,R,"124.0,",Comedy,1995
Welcome to the Dollhouse,800000,4569019.0,R,"88.0,",Comedy,1995
The Indian in the Cupboard,45000000,35656131.0,PG,"96.0,",Drama,1995
Rumble in the Bronx,7500000,32392047.0,R,"87.0,",Action,1995
Devil in a Blue Dress,27000000,16140822.0,R,"102.0,",Crime,1995
How to Make an American Quilt,10000000,41200020.0,PG-13,"117.0,",Comedy,1995
Kicking and Screaming,0,718490.0,R,"96.0,",Comedy,1995
Tales from the Crypt: Demon Knight,13000000,21089146.0,R,"92.0,",Action,1995
The Net,22000000,110627965.0,PG-13,"114.0,",Action,1995
Living in Oblivion,500000,1111790.0,R,"90.0,",Comedy,1995
Dracula: Dead and Loving It,30000000,10772144.0,PG-13,"88.0,",Comedy,1995
Tom and Huck,0,23920048.0,PG,"97.0,",Adventure,1995
Village of the Damned,22000000,9418365.0,R,"98.0,",Horror,1995
Wild Bill,30000000,2193982.0,R,"98.0,",Action,1995
Grumpier Old Men,25000000,71518503.0,PG-13,"101.0,",Comedy,1995
Boys on the Side,21000000,23440188.0,R,"115.0,",Comedy,1995
Tales from the Hood,6000000,11837928.0,R,"98.0,",Crime,1995
Money Train,68000000,35431113.0,R,"110.0,",Action,1995
Candyman: Farewell to the Flesh,6000000,13940383.0,R,"95.0,",Horror,1995
The Crossing Guard,9000000,868979.0,R,"111.0,",Drama,1995
Man of the House,0,40070995.0,PG,"96.0,",Comedy,1995
Nixon,44000000,13681765.0,R,"192.0,",Biography,1995
Hideaway,15000000,12201255.0,R,"106.0,",Fantasy,1995
When Night Is Falling,0,919671.0,Unrated,"94.0,",Drama,1995
Underground,14000000,171082.0,Not Rated,"167.0,",Comedy,1995
Mighty Aphrodite,15000000,6468498.0,R,"95.0,",Comedy,1995
Balto,0,11349090.0,G,"78.0,",Animation,1995
Total Eclipse,8000000,340139.0,R,"111.0,",Biography,1995
Fair Game,50000000,11534477.0,R,"91.0,",Action,1995
Lord of Illusions,12000000,13294422.0,R,"109.0,",Horror,1995
The Scarlet Letter,46000000,10382407.0,R,"135.0,",Drama,1995
Nick of Time,33000000,8175346.0,R,"90.0,",Action,1995
Senior Trip,0,4686937.0,R,"91.0,",Adventure,1995
Free Willy 2: The Adventure Home,0,30077111.0,PG,"95.0,",Adventure,1995
Things to Do in Denver When You're Dead,7000000,529766.0,R,"115.0,",Crime,1995
The Doom Generation,0,284785.0,R,"83.0,",Comedy,1995
Nine Months,0,138510230.0,PG-13,"103.0,",Comedy,1995
Safe,1000000,512245.0,R,"119.0,",Drama,1995
Sudden Death,35000000,64350171.0,R,"111.0,",Action,1995
Circle of Friends,0,23389975.0,PG-13,"103.0,",Drama,1995
Canadian Bacon,11000000,163971.0,PG,"91.0,",Comedy,1995
Screamers,20000000,5711695.0,R,"108.0,",Horror,1995
Vampire in Brooklyn,20000000,19751736.0,R,"100.0,",Comedy,1995
Murder in the First,0,17381942.0,R,"122.0,",Drama,1995
Richard III,0,2748518.0,R,"110.0,",Drama,1995
A Kid in King Arthur's Court,15000000,13406717.0,PG,"89.0,",Adventure,1995
Othello,11000000,2844379.0,R,"123.0,",Drama,1995
Gold Diggers: The Secret of Bear Mountain,0,6029091.0,PG,"93.0,",Adventure,1995
Clockers,25000000,13071518.0,R,"128.0,",Crime,1995
Smoke,7000000,8367636.0,R,"112.0,",Comedy,1995
Something to Talk About,0,50865589.0,R,"106.0,",Comedy,1995
Tall Tale,32000000,11047627.0,PG,"96.0,",Adventure,1995
Kiss of Death,40000000,14942422.0,R,"101.0,",Crime,1995
Delta of Venus,0,63174.0,R,"102.0,",Drama,1995
Heavy,0,941414.0,R,"105.0,",Drama,1995
Home for the Holidays,20000000,17519169.0,PG-13,"103.0,",Comedy,1995
Angels and Insects,4997987,3414301.0,R,"116.0,",Drama,1995
The Cure,0,2568425.0,PG-13,"97.0,",Drama,1995
The Horseman on the Roof,0,1320043.0,R,"118.0,",Adventure,1995
Forget Paris,0,33177694.0,PG-13,"101.0,",Comedy,1995
Mad Love,0,15453274.0,PG-13,"93.0,",Comedy,1995
The Hunted,20000000,6609661.0,R,"110.0,",Action,1995
Restoration,19000000,4005941.0,R,"117.0,",Biography,1995
Al di là delle nuvole,0,31738.0,Not Rated,"110.0,",Drama,1995
My Family,5500000,11079373.0,R,"128.0,",Drama,1995
The Brothers McMullen,238000,10426506.0,R,"98.0,",Comedy,1995
The Last Supper,0,459749.0,R,"92.0,",Comedy,1995
Bushwhacked,0,7919823.0,PG-13,"90.0,",Adventure,1995
La Cérémonie,0,873196.0,Not Rated,"112.0,",Crime,1995
The Addiction,0,307308.0,Not Rated,"82.0,",Drama,1995
Last of the Dogmen,0,7024389.0,PG,"118.0,",Adventure,1995
The Englishman Who Went Up a Hill But Came Down a Mountain,40997769,10904930.0,PG,"99.0,",Comedy,1995
Jack & Sarah,0,218626.0,R,"110.0,",Comedy,1995
The Flower of My Secret,0,1104622.0,R,"103.0,",Comedy,1995
Blue in the Face,2000000,1268636.0,R,"83.0,",Comedy,1995
Bye Bye Love,0,12096673.0,PG-13,"106.0,",Comedy,1995
The Mangler,0,1781383.0,R,"106.0,",Horror,1995
Jeffrey,0,3487767.0,R,"92.0,",Comedy,1995
Angus,0,4821759.0,PG-13,"90.0,",Comedy,1995
Party Girl,150000,472370.0,R,"94.0,",Comedy,1995
Operation Dumbo Drop,0,24670346.0,PG,"107.0,",Action,1995
Losing Isaiah,17000000,7603766.0,R,"111.0,",Drama,1995
The Underneath,6500000,536023.0,R,"99.0,",Crime,1995
The Pebble and the Penguin,28000000,3983912.0,G,"74.0,",Animation,1995
Fluke,15000000,3987768.0,PG,"96.0,",Drama,1995
Houseguest,10500000,26325256.0,PG,"113.0,",Comedy,1995
Bad Company,15000000,3674841.0,R,"108.0,",Crime,1995
The White Balloon,150000,924940.0,Unrated,"85.0,,",Drama,1995
Georgia,0,1110104.0,R,"115.0,",Drama,1995
Land and Freedom,0,228800.0,Not Rated,"109.0,",Drama,1995
White Man's Burden,7000000,3734870.0,R,"89.0,",Drama,1995
Never Talk to Strangers,6400000,6858261.0,R,"86.0,",Crime,1995
Top Dog,6000000,5093707.0,PG-13,"86.0,",Action,1995
The Incredibly True Adventure of Two Girls in Love,250000,2210408.0,R,"94.0,",Comedy,1995
Jury Duty,0,17014653.0,PG-13,"88.0,",Comedy,1995
An Awfully Big Adventure,4000000,259724.0,R,"112.0,",Comedy,1995
Dr. Jekyll and Ms. Hyde,8000000,2763020.0,PG-13,"90.0,",Comedy,1995
Jefferson in Paris,14000000,2473668.0,PG-13,"139.0,",Biography,1995
Three Wishes,10000000,7027517.0,PG,"115.0,",Drama,1995
Far from Home: the Adventures of Yellow Dog,0,11642946.0,PG,"81.0,",Adventure,1995
New Jersey Drive,5000000,3565508.0,R,"98.0,",Crime,1995
The Star Maker,0,371674.0,R,"113.0,",Drama,1995
La fille seule,0,230049.0,TV-MA,"90.0,",Drama,1995
Magic in the Water,0,2680717.0,PG,"101.0,",Adventure,1995
Miami Rhapsody,0,5221281.0,PG-13,"95.0,",Comedy,1995
Antonia's Line,0,4249321.0,R,"102.0,",Comedy,1995
Rough Magic,0,247202.0,PG-13,"104.0,",Comedy,1995
Beyond Rangoon,23000000,5750110.0,R,"100.0,",Action,1995
The Amazing Panda Adventure,0,7506759.0,PG,"84.0,",Adventure,1995
The Walking Dead,15000000,6014341.0,R,"88.0,",Action,1995
Panther,0,6834525.0,R,"124.0,",Drama,1995
Space Jam,80000000,230418342.0,PG,"88.0,",Animation,1996
Independence Day,75000000,817400891.0,PG-13,"145.0,",Action,1996
Romeo + Juliet,14500000,147554998.0,PG-13,"120.0,",Drama,1996
Scream,14000000,173046663.0,R,"111.0,",Horror,1996
Sleepers,44000000,165615285.0,R,"147.0,",Crime,1996
From Dusk Till Dawn,19000000,25837111.0,R,"108.0,",Action,1996
Fargo,7000000,60611975.0,R,"98.0,",Crime,1996
Mission: Impossible,80000000,457696391.0,PG-13,"110.0,",Action,1996
Matilda,36000000,33459416.0,PG,"102.0,",Comedy,1996
Trainspotting,0,16607872.0,R,"93.0,",Drama,1996
Twister,92000000,494471524.0,PG-13,"113.0,",Action,1996
Happy Gilmore,12000000,41205099.0,PG-13,"92.0,",Comedy,1996
101 Dalmatians,75000000,320689294.0,G,"103.0,",Adventure,1996
Crash,9000000,2671291.0,NC-17,"100.0,",Drama,1996
Jerry Maguire,50000000,273552592.0,R,"139.0,",Comedy,1996
The Rock,75000000,335062621.0,R,"136.0,",Action,1996
A Time to Kill,40000000,152266007.0,R,"149.0,",Crime,1996
The Craft,15000000,24819936.0,R,"101.0,",Drama,1996
Primal Fear,30000000,102616183.0,R,"129.0,",Crime,1996
Mars Attacks!,70000000,101371017.0,PG-13,"106.0,",Comedy,1996
The English Patient,27000000,231976425.0,R,"162.0,",Drama,1996
The Long Kiss Goodnight,65000000,89456761.0,R,"121.0,",Action,1996
Fear,0,20831000.0,R,"97.0,",Drama,1996
Bottle Rocket,7000000,560069.0,R,"91.0,",Comedy,1996
Stealing Beauty,10000000,4762310.0,R,"118.0,",Drama,1996
Bound,4500000,3802260.0,R,"109.0,",Crime,1996
Sling Blade,1000000,24444121.0,R,"135.0,",Drama,1996
The Mirror Has Two Faces,42000000,41083864.0,PG-13,"126.0,",Comedy,1996
The Birdcage,31000000,185260553.0,R,"117.0,",Comedy,1996
That Thing You Do!,26000000,34585416.0,PG,"108.0,",Comedy,1996
The Island of Dr. Moreau,40000000,49627779.0,PG-13,"96.0,",Horror,1996
Kingpin,27000000,25023434.0,PG-13,"114.0,",Comedy,1996
The Hunchback of Notre Dame,100000000,325338851.0,G,"91.0,",Animation,1996
The Frighteners,30000000,29359216.0,R,"110.0,",Comedy,1996
Eraser,100000000,242295562.0,R,"115.0,",Action,1996
Striptease,40000000,113309743.0,R,"115.0,",Comedy,1996
Star Trek: First Contact,45000000,146027888.0,PG-13,"111.0,",Action,1996
Swingers,200000,4555020.0,R,"96.0,",Comedy,1996
Escape from L.A.,50000000,25477365.0,R,"101.0,",Action,1996
Beautiful Girls,0,10597759.0,R,"112.0,",Comedy,1996
The Cable Guy,47000000,102825796.0,PG-13,"96.0,",Comedy,1996
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,3800000,20949601.0,R,"89.0,",Comedy,1996
Thinner,8500000,15315484.0,R,"93.0,",Fantasy,1996
Hard Eight,3000000,222559.0,R,"101.0,",Crime,1996
The Nutty Professor,54000000,273961019.0,PG-13,"95.0,",Comedy,1996
Hamlet,18000000,4770222.0,PG-13,"242.0,",Drama,1996
Big Night,4100000,12008376.0,R,"109.0,",Drama,1996
The Ghost and the Darkness,55000000,38619405.0,R,"110.0,",Adventure,1996
Courage Under Fire,46000000,100860818.0,R,"116.0,",Action,1996
The First Wives Club,26000000,181489203.0,PG,"103.0,",Comedy,1996
Set It Off,9000000,41590886.0,R,"123.0,",Action,1996
James and the Giant Peach,38000000,28946127.0,PG,"79.0,",Animation,1996
DragonHeart,57000000,115267375.0,PG-13,"103.0,",Action,1996
Executive Decision,55000000,121969216.0,R,"133.0,",Action,1996
Bio-Dome,15000000,13427615.0,PG-13,"88.0,",Comedy,1996
Jack,45000000,58620973.0,PG-13,"113.0,",Comedy,1996
White Squall,38000000,10292300.0,PG-13,"129.0,",Adventure,1996
D3: The Mighty Ducks,0,22955097.0,PG,"104.0,",Action,1996
Broken Arrow,50000000,150270147.0,R,"108.0,",Action,1996
Emma,6000000,22231658.0,PG,"120.0,",Comedy,1996
Chain Reaction,50000000,60209334.0,PG-13,"107.0,",Action,1996
Kama Sutra: A Tale of Love,3000000,4109095.0,Unrated,"114.0,",Crime,1996
The Crucible,25000000,7343114.0,PG-13,"124.0,",Drama,1996
